list_name,name,label,county_key,constituency_key,subcounty_key,division_key,location_key,ward_key,poll_station_key,poll_station_code,no_of_poll_stations
poll_station_stream,makutano_primary_school_stream_02,MAKUTANO PRIMARY SCHOOL - STREAM 02,,,,,,,makutano_primary_school,,
poll_station_stream,saint_patrick_ngomano_primary_s_stream_01,SAINT PATRICK NGOMANO PRIMARY S - STREAM 01,,,,,,,saint_patrick_ngomano_primary_s,,
poll_station_stream,masaku_ndogo_primary_school_stream_01,MASAKU NDOGO PRIMARY SCHOOL - STREAM 01,,,,,,,masaku_ndogo_primary_school,,
poll_station_stream,ingola_primary_school_stream_01,ING'OLA PRIMARY SCHOOL - STREAM 01,,,,,,,ingola_primary_school,,
poll_station_stream,kyumani_primary_school_stream_01,KYUMANI PRIMARY SCHOOL - STREAM 01,,,,,,,kyumani_primary_school,,
poll_station_stream,kyumani_primary_school_stream_02,KYUMANI PRIMARY SCHOOL - STREAM 02,,,,,,,kyumani_primary_school,,
poll_station_stream,tisya_primary_school_stream_01,TISYA PRIMARY SCHOOL - STREAM 01,,,,,,,tisya_primary_school,,
poll_station_stream,mweini_primary_school_stream_01,MWEINI PRIMARY SCHOOL - STREAM 01,,,,,,,mweini_primary_school,,
poll_station_stream,ndauni_primary_school_stream_01,NDAUNI PRIMARY SCHOOL - STREAM 01,,,,,,,ndauni_primary_school,,
poll_station_stream,mwanyani_primary_school_stream_01,MWANYANI PRIMARY SCHOOL - STREAM 01,,,,,,,mwanyani_primary_school,,
poll_station_stream,kathiani_primary_school_stream_01,KATHIANI PRIMARY SCHOOL - STREAM 01,,,,,,,kathiani_primary_school,,
poll_station_stream,mitonguni_primary_school_stream_01,MITONGUNI PRIMARY SCHOOL - STREAM 01,,,,,,,mitonguni_primary_school,,
poll_station_stream,ulilinzi_primary_school_stream_01,ULILINZI PRIMARY SCHOOL - STREAM 01,,,,,,,ulilinzi_primary_school,,
poll_station_stream,ulilinzi_primary_school_stream_02,ULILINZI PRIMARY SCHOOL - STREAM 02,,,,,,,ulilinzi_primary_school,,
poll_station_stream,kithyululu_primary_school_stream_01,KITHYULULU PRIMARY SCHOOL - STREAM 01,,,,,,,kithyululu_primary_school,,
poll_station_stream,utini_primary_school_stream_01,UTINI PRIMARY SCHOOL - STREAM 01,,,,,,,utini_primary_school,,
poll_station_stream,lukenya_primary_school_stream_01,LUKENYA PRIMARY SCHOOL - STREAM 01,,,,,,,lukenya_primary_school,,
poll_station_stream,wandei_primary_school_stream_01,WANDEI PRIMARY SCHOOL - STREAM 01,,,,,,,wandei_primary_school,,
poll_station_stream,yikivuthi_primary_school_stream_01,YIKIVUTHI PRIMARY SCHOOL - STREAM 01,,,,,,,yikivuthi_primary_school,,
poll_station_stream,kyusyani_primary_school_stream_01,KYUSYANI PRIMARY SCHOOL - STREAM 01,,,,,,,kyusyani_primary_school,,
poll_station_stream,muangeni_primary_school_stream_01,MUANGENI PRIMARY SCHOOL - STREAM 01,,,,,,,muangeni_primary_school,,
poll_station_stream,nguuni_primary_school_stream_01,NGUUNI PRIMARY SCHOOL - STREAM 01,,,,,,,nguuni_primary_school,,
poll_station_stream,kyanguli_primary_school_stream_01,KYANGULI PRIMARY SCHOOL - STREAM 01,,,,,,,kyanguli_primary_school,,
poll_station_stream,miumoni_primary_school_stream_01,MIUMONI PRIMARY SCHOOL - STREAM 01,,,,,,,miumoni_primary_school,,
poll_station_stream,kalima_koi_primary_school_stream_01,KALIMA KOI PRIMARY SCHOOL - STREAM 01,,,,,,,kalima_koi_primary_school,,
poll_station_stream,kalima_koi_primary_school_stream_02,KALIMA KOI PRIMARY SCHOOL - STREAM 02,,,,,,,kalima_koi_primary_school,,
poll_station_stream,iongoni_primary_school_stream_01,IONGONI PRIMARY SCHOOL - STREAM 01,,,,,,,iongoni_primary_school,,
poll_station_stream,kithiiani_primary_school_stream_01,KITHIIANI PRIMARY SCHOOL - STREAM 01,,,,,,,kithiiani_primary_school,,
poll_station_stream,yikitaa_primary_school_stream_01,YIKITAA PRIMARY SCHOOL - STREAM 01,,,,,,,yikitaa_primary_school,,
poll_station_stream,kaliani_primary_school_stream_01,KALIANI PRIMARY SCHOOL - STREAM 01,,,,,,,kaliani_primary_school,,
poll_station_stream,ngwata_primary_school_stream_01,NGWATA PRIMARY SCHOOL - STREAM 01,,,,,,,ngwata_primary_school,,
poll_station_stream,ngwata_primary_school_stream_02,NGWATA PRIMARY SCHOOL - STREAM 02,,,,,,,ngwata_primary_school,,
poll_station_stream,athi_salama_primary_school_stream_01,ATHI SALAMA PRIMARY SCHOOL - STREAM 01,,,,,,,athi_salama_primary_school,,
poll_station_stream,muliluni_primary_school_stream_01,MULILUNI PRIMARY SCHOOL - STREAM 01,,,,,,,muliluni_primary_school,,
poll_station_stream,ititi_primary_school_stream_01,ITITI PRIMARY SCHOOL - STREAM 01,,,,,,,ititi_primary_school,,
poll_station_stream,kyambusya_primary_school_stream_01,KYAMBUSYA PRIMARY SCHOOL - STREAM 01,,,,,,,kyambusya_primary_school,,
poll_station_stream,kiange_primary_school_stream_01,KIANGE PRIMARY SCHOOL - STREAM 01,,,,,,,kiange_primary_school,,
poll_station_stream,kithito_primary_school_stream_01,KITHITO PRIMARY SCHOOL - STREAM 01,,,,,,,kithito_primary_school,,
poll_station_stream,yikivumbu_primary_school_stream_01,YIKIVUMBU PRIMARY SCHOOL - STREAM 01,,,,,,,yikivumbu_primary_school,,
poll_station_stream,kalimani_primary_school_stream_01,KALIMANI PRIMARY SCHOOL - STREAM 01,,,,,,,kalimani_primary_school,,
poll_station_stream,molemuni_primary_school_stream_01,MOLEMUNI PRIMARY SCHOOL - STREAM 01,,,,,,,molemuni_primary_school,,
poll_station_stream,molemuni_primary_school_stream_02,MOLEMUNI PRIMARY SCHOOL - STREAM 02,,,,,,,molemuni_primary_school,,
poll_station_stream,ngwata_technical_training_instit_stream_01,NGWATA TECHNICAL TRAINING INSTIT - STREAM 01,,,,,,,ngwata_technical_training_instit,,
poll_station_stream,ngwata_technical_training_instit_stream_02,NGWATA TECHNICAL TRAINING INSTIT - STREAM 02,,,,,,,ngwata_technical_training_instit,,
poll_station_stream,kambu_primary_school_stream_01,KAMBU PRIMARY SCHOOL - STREAM 01,,,,,,,kambu_primary_school,,
poll_station_stream,kambu_primary_school_stream_02,KAMBU PRIMARY SCHOOL - STREAM 02,,,,,,,kambu_primary_school,,
poll_station_stream,kitengei_primary_school_stream_01,KITENG'EI PRIMARY SCHOOL - STREAM 01,,,,,,,kitengei_primary_school,,
poll_station_stream,kitengei_primary_school_stream_02,KITENG'EI PRIMARY SCHOOL - STREAM 02,,,,,,,kitengei_primary_school,,
poll_station_stream,kilumilo_primary_school_stream_01,KILUMILO PRIMARY SCHOOL - STREAM 01,,,,,,,kilumilo_primary_school,,
poll_station_stream,mitooni_primary_school_stream_01,MITOONI PRIMARY SCHOOL - STREAM 01,,,,,,,mitooni_primary_school,,
poll_station_stream,yindundu_primary_school_stream_01,YINDUNDU PRIMARY SCHOOL - STREAM 01,,,,,,,yindundu_primary_school,,
poll_station_stream,athi_kamunyuni_primary_school_stream_01,ATHI KAMUNYUNI PRIMARY SCHOOL - STREAM 01,,,,,,,athi_kamunyuni_primary_school,,
poll_station_stream,misuuni_primary_school_stream_01,MISUUNI PRIMARY SCHOOL - STREAM 01,,,,,,,misuuni_primary_school,,
poll_station_stream,kavungwa_primary_school_stream_01,KAVUNGWA PRIMARY SCHOOL - STREAM 01,,,,,,,kavungwa_primary_school,,
poll_station_stream,silanga_primary_school_stream_01,SILANGA PRIMARY SCHOOL - STREAM 01,,,,,,,silanga_primary_school,,
poll_station_stream,miamba_primary_school_stream_01,MIAMBA PRIMARY SCHOOL - STREAM 01,,,,,,,miamba_primary_school,,
poll_station_stream,kathekani_primary_school_stream_01,KATHEKANI PRIMARY SCHOOL - STREAM 01,,,,,,,kathekani_primary_school,,
poll_station_stream,kathekani_primary_school_stream_02,KATHEKANI PRIMARY SCHOOL - STREAM 02,,,,,,,kathekani_primary_school,,
poll_station_stream,mitamboni_primary_school_stream_01,MITAMBONI PRIMARY SCHOOL - STREAM 01,,,,,,,mitamboni_primary_school,,
poll_station_stream,kambili_primary_school_stream_01,KAMBILI PRIMARY SCHOOL - STREAM 01,,,,,,,kambili_primary_school,,
poll_station_stream,nzoila_primary_school_stream_01,NZOILA PRIMARY SCHOOL - STREAM 01,,,,,,,nzoila_primary_school,,
poll_station_stream,makutano_primary_school_stream_01,MAKUTANO PRIMARY SCHOOL - STREAM 01,,,,,,,makutano_primary_school,,
poll_station_stream,mulu_mutisya_primary_school_stream_01,MULU MUTISYA PRIMARY SCHOOL - STREAM 01,,,,,,,mulu_mutisya_primary_school,,
poll_station_stream,mikomani_primary_school_stream_01,MIKOMANI PRIMARY SCHOOL - STREAM 01,,,,,,,mikomani_primary_school,,
poll_station_stream,kamunyu_primary_school_stream_01,KAMUNYU PRIMARY SCHOOL - STREAM 01,,,,,,,kamunyu_primary_school,,
poll_station_stream,ngilani_primary_school_stream_01,NGILANI PRIMARY SCHOOL - STREAM 01,,,,,,,ngilani_primary_school,,
poll_station_stream,mbeetwani_primary_school_stream_01,MBEETWANI PRIMARY SCHOOL - STREAM 01,,,,,,,mbeetwani_primary_school,,
poll_station_stream,miangeni_primary_school_stream_01,MIANGENI PRIMARY SCHOOL - STREAM 01,,,,,,,miangeni_primary_school,,
poll_station_stream,nthunguni_primary_school_stream_01,NTHUNGUNI PRIMARY SCHOOL - STREAM 01,,,,,,,nthunguni_primary_school,,
poll_station_stream,kyusyani_primary_school_stream_01,KYUSYANI PRIMARY SCHOOL - STREAM 01,,,,,,,kyusyani_primary_school,,
poll_station_stream,iviani_primary_school_stream_01,IVIANI PRIMARY SCHOOL - STREAM 01,,,,,,,iviani_primary_school,,
poll_station_stream,mtito_andei_primary_school_stream_01,MTITO-ANDEI PRIMARY SCHOOL - STREAM 01,,,,,,,mtito_andei_primary_school,,
poll_station_stream,mtito_andei_primary_school_stream_02,MTITO-ANDEI PRIMARY SCHOOL - STREAM 02,,,,,,,mtito_andei_primary_school,,
poll_station_stream,mtito_andei_primary_school_stream_03,MTITO-ANDEI PRIMARY SCHOOL - STREAM 03,,,,,,,mtito_andei_primary_school,,
poll_station_stream,mtito_andei_primary_school_stream_04,MTITO-ANDEI PRIMARY SCHOOL - STREAM 04,,,,,,,mtito_andei_primary_school,,
poll_station_stream,mtito_andei_primary_school_stream_05,MTITO-ANDEI PRIMARY SCHOOL - STREAM 05,,,,,,,mtito_andei_primary_school,,
poll_station_stream,kikwasuni_primary_school_stream_01,KIKWASUNI PRIMARY SCHOOL - STREAM 01,,,,,,,kikwasuni_primary_school,,
poll_station_stream,ilikoni_primary_school_stream_01,ILIKONI PRIMARY SCHOOL - STREAM 01,,,,,,,ilikoni_primary_school,,
poll_station_stream,mavindini_primary_school_stream_01,MAVINDINI PRIMARY SCHOOL - STREAM 01,,,,,,,mavindini_primary_school,,
poll_station_stream,ngiluni_primary_school_stream_01,NGILUNI PRIMARY SCHOOL - STREAM 01,,,,,,,ngiluni_primary_school,,
poll_station_stream,kamulalani_primary_school_stream_01,KAMULALANI PRIMARY SCHOOL - STREAM 01,,,,,,,kamulalani_primary_school,,
poll_station_stream,kivutini_primary_school_stream_01,KIVUTINI PRIMARY SCHOOL - STREAM 01,,,,,,,kivutini_primary_school,,
poll_station_stream,lukenya_university_stream_01,LUKENYA UNIVERSITY - STREAM 01,,,,,,,lukenya_university,,
poll_station_stream,subati_trading_centre_stream_01,SUBATI TRADING CENTRE - STREAM 01,,,,,,,subati_trading_centre,,
poll_station_stream,pcea_kibwezi_primary_school_stream_01,P.C.E.A KIBWEZI PRIMARY SCHOOL - STREAM 01,,,,,,,pcea_kibwezi_primary_school,,
poll_station_stream,pcea_kibwezi_primary_school_stream_02,P.C.E.A KIBWEZI PRIMARY SCHOOL - STREAM 02,,,,,,,pcea_kibwezi_primary_school,,
poll_station_stream,dwa_primary_school_stream_01,DWA PRIMARY SCHOOL - STREAM 01,,,,,,,dwa_primary_school,,
poll_station_stream,dwa_primary_school_stream_02,DWA PRIMARY SCHOOL - STREAM 02,,,,,,,dwa_primary_school,,
poll_station_stream,dwa_primary_school_stream_03,DWA PRIMARY SCHOOL - STREAM 03,,,,,,,dwa_primary_school,,
poll_station_stream,kinyambu_primary_school_stream_01,KINYAMBU PRIMARY SCHOOL - STREAM 01,,,,,,,kinyambu_primary_school,,
poll_station_stream,kinyambu_primary_school_stream_02,KINYAMBU PRIMARY SCHOOL - STREAM 02,,,,,,,kinyambu_primary_school,,
poll_station_stream,ngokolani_primary_school_stream_01,NGOKOLANI PRIMARY SCHOOL - STREAM 01,,,,,,,ngokolani_primary_school,,
poll_station_stream,nzavoni_primary_school_stream_01,NZAVONI PRIMARY SCHOOL - STREAM 01,,,,,,,nzavoni_primary_school,,
poll_station_stream,thange_primary_school_stream_01,THANGE PRIMARY SCHOOL - STREAM 01,,,,,,,thange_primary_school,,
poll_station_stream,kilungu_primary_school_stream_01,KILUNGU PRIMARY SCHOOL - STREAM 01,,,,,,,kilungu_primary_school,,
poll_station_stream,bilal_jaffery_primary_school_maso_stream_01,BILAL JAFFERY PRIMARY SCHOOL MASO - STREAM 01,,,,,,,bilal_jaffery_primary_school_maso,,
poll_station_stream,machinery_township_primary_sch_stream_01,MACHINERY TOWNSHIP PRIMARY SCH - STREAM 01,,,,,,,machinery_township_primary_sch,,
poll_station_stream,machinery_township_primary_sch_stream_02,MACHINERY TOWNSHIP PRIMARY SCH - STREAM 02,,,,,,,machinery_township_primary_sch,,
poll_station_stream,machinery_township_primary_sch_stream_03,MACHINERY TOWNSHIP PRIMARY SCH - STREAM 03,,,,,,,machinery_township_primary_sch,,
poll_station_stream,usalama_primary_school_stream_01,USALAMA PRIMARY SCHOOL - STREAM 01,,,,,,,usalama_primary_school,,
poll_station_stream,usalama_primary_school_stream_02,USALAMA PRIMARY SCHOOL - STREAM 02,,,,,,,usalama_primary_school,,
poll_station_stream,muusini_primary_school_stream_01,MUUSINI PRIMARY SCHOOL - STREAM 01,,,,,,,muusini_primary_school,,
poll_station_stream,isunguluni_primary_school_stream_01,ISUNGULUNI PRIMARY SCHOOL - STREAM 01,,,,,,,isunguluni_primary_school,,
poll_station_stream,kithasyu_primary_school_stream_01,KITHASYU PRIMARY SCHOOL - STREAM 01,,,,,,,kithasyu_primary_school,,
poll_station_stream,kithasyu_primary_school_stream_02,KITHASYU PRIMARY SCHOOL - STREAM 02,,,,,,,kithasyu_primary_school,,
poll_station_stream,maikuu_primary_school_stream_01,MAIKUU PRIMARY SCHOOL - STREAM 01,,,,,,,maikuu_primary_school,,
poll_station_stream,maikuu_primary_school_stream_02,MAIKUU PRIMARY SCHOOL - STREAM 02,,,,,,,maikuu_primary_school,,
poll_station_stream,metava_primary_school_stream_01,METAVA PRIMARY SCHOOL - STREAM 01,,,,,,,metava_primary_school,,
poll_station_stream,muthungue_primary_school_stream_01,MUTHUNGUE PRIMARY SCHOOL - STREAM 01,,,,,,,muthungue_primary_school,,
poll_station_stream,kasasule_primary_school_stream_01,KASASULE PRIMARY SCHOOL - STREAM 01,,,,,,,kasasule_primary_school,,
poll_station_stream,ituumo_primary_school_stream_01,ITUUMO PRIMARY SCHOOL - STREAM 01,,,,,,,ituumo_primary_school,,
poll_station_stream,prof_kaloki_muthungue_seconda_stream_01,PROF. KALOKI MUTHUNGUE SECONDA - STREAM 01,,,,,,,prof_kaloki_muthungue_seconda,,
poll_station_stream,utithi_primary_school_stream_01,UTITHI PRIMARY SCHOOL - STREAM 01,,,,,,,utithi_primary_school,,
poll_station_stream,kivuthini_primary_school_stream_01,KIVUTHINI PRIMARY SCHOOL - STREAM 01,,,,,,,kivuthini_primary_school,,
poll_station_stream,kyaani_primary_school_stream_01,KYAANI PRIMARY SCHOOL - STREAM 01,,,,,,,kyaani_primary_school,,
poll_station_stream,kyaani_primary_school_stream_02,KYAANI PRIMARY SCHOOL - STREAM 02,,,,,,,kyaani_primary_school,,
poll_station_stream,ithayoni_primary_school_stream_01,ITHAYONI PRIMARY SCHOOL - STREAM 01,,,,,,,ithayoni_primary_school,,
poll_station_stream,ivoleni_primary_school_stream_01,IVOLENI PRIMARY SCHOOL - STREAM 01,,,,,,,ivoleni_primary_school,,
poll_station_stream,kalulu_primary_school_stream_01,KALULU PRIMARY SCHOOL - STREAM 01,,,,,,,kalulu_primary_school,,
poll_station_stream,kalulu_primary_school_stream_02,KALULU PRIMARY SCHOOL - STREAM 02,,,,,,,kalulu_primary_school,,
poll_station_stream,kikunduku_primary_school_stream_01,KIKUNDUKU PRIMARY SCHOOL - STREAM 01,,,,,,,kikunduku_primary_school,,
poll_station_stream,nzouni_primary_school_stream_01,NZOUNI PRIMARY SCHOOL - STREAM 01,,,,,,,nzouni_primary_school,,
poll_station_stream,muthingiini_primary_school_stream_01,MUTHINGIINI PRIMARY SCHOOL - STREAM 01,,,,,,,muthingiini_primary_school,,
poll_station_stream,komboyoo_primary_school_stream_01,KOMBOYOO PRIMARY SCHOOL - STREAM 01,,,,,,,komboyoo_primary_school,,
poll_station_stream,komboyoo_primary_school_stream_02,KOMBOYOO PRIMARY SCHOOL - STREAM 02,,,,,,,komboyoo_primary_school,,
poll_station_stream,miaani_primary_school_stream_01,MIAANI PRIMARY SCHOOL - STREAM 01,,,,,,,miaani_primary_school,,
poll_station_stream,matulani_primary_school_stream_01,MATULANI PRIMARY SCHOOL - STREAM 01,,,,,,,matulani_primary_school,,
poll_station_stream,maiia_atatu_primary_school_stream_01,MAIIA-ATATU PRIMARY SCHOOL - STREAM 01,,,,,,,maiia_atatu_primary_school,,
poll_station_stream,mutomo_primary_school_stream_01,MUTOMO PRIMARY SCHOOL - STREAM 01,,,,,,,mutomo_primary_school,,
poll_station_stream,nzambani_primary_school_stream_01,NZAMBANI PRIMARY SCHOOL - STREAM 01,,,,,,,nzambani_primary_school,,
poll_station_stream,nzambani_primary_school_stream_02,NZAMBANI PRIMARY SCHOOL - STREAM 02,,,,,,,nzambani_primary_school,,
poll_station_stream,nzwii_primary_school_stream_01,NZWII PRIMARY SCHOOL - STREAM 01,,,,,,,nzwii_primary_school,,
poll_station_stream,iia_itune_primary_school_stream_01,IIA ITUNE PRIMARY SCHOOL - STREAM 01,,,,,,,iia_itune_primary_school,,
poll_station_stream,iiani_primary_school_stream_01,IIANI PRIMARY SCHOOL - STREAM 01,,,,,,,iiani_primary_school,,
poll_station_stream,makokani_primary_school_stream_01,MAKOKANI PRIMARY SCHOOL - STREAM 01,,,,,,,makokani_primary_school,,
poll_station_stream,kamunyuni_primary_school_stream_01,KAMUNYUNI PRIMARY SCHOOL - STREAM 01,,,,,,,kamunyuni_primary_school,,
poll_station_stream,nooka_primary_school_stream_01,NOOKA PRIMARY SCHOOL - STREAM 01,,,,,,,nooka_primary_school,,
poll_station_stream,nguluni_primary_school_stream_01,NGULUNI PRIMARY SCHOOL - STREAM 01,,,,,,,nguluni_primary_school,,
poll_station_stream,ivingoni_primary_school_stream_01,IVINGONI PRIMARY SCHOOL - STREAM 01,,,,,,,ivingoni_primary_school,,
poll_station_stream,ivingoni_primary_school_stream_02,IVINGONI PRIMARY SCHOOL - STREAM 02,,,,,,,ivingoni_primary_school,,
poll_station_stream,yumbuni_primary_school_stream_01,YUMBUNI PRIMARY SCHOOL - STREAM 01,,,,,,,yumbuni_primary_school,,
poll_station_stream,nzayo_primary_school_stream_01,NZAYO PRIMARY SCHOOL - STREAM 01,,,,,,,nzayo_primary_school,,
poll_station_stream,kiundwani_primary_school_stream_01,KIUNDWANI PRIMARY SCHOOL - STREAM 01,,,,,,,kiundwani_primary_school,,
poll_station_stream,mukanda_primary_school_stream_01,MUKANDA PRIMARY SCHOOL - STREAM 01,,,,,,,mukanda_primary_school,,
poll_station_stream,mangelete_primary_school_stream_01,MANG'ELETE PRIMARY SCHOOL - STREAM 01,,,,,,,mangelete_primary_school,,
poll_station_stream,kathiani_primary_school_stream_01,KATHIANI PRIMARY SCHOOL - STREAM 01,,,,,,,kathiani_primary_school,,
poll_station_stream,kithingiisyo_primary_school_stream_01,KITHINGIISYO PRIMARY SCHOOL - STREAM 01,,,,,,,kithingiisyo_primary_school,,
poll_station_stream,kithingiisyo_primary_school_stream_02,KITHINGIISYO PRIMARY SCHOOL - STREAM 02,,,,,,,kithingiisyo_primary_school,,
poll_station_stream,yimbuvu_primary_school_stream_01,YIMBUVU PRIMARY SCHOOL - STREAM 01,,,,,,,yimbuvu_primary_school,,
poll_station_stream,matangini_primary_school_stream_01,MATANGINI PRIMARY SCHOOL - STREAM 01,,,,,,,matangini_primary_school,,
poll_station_stream,mbukoni_primary_school_stream_01,MBUKONI PRIMARY SCHOOL - STREAM 01,,,,,,,mbukoni_primary_school,,
poll_station_stream,ngomano_primary_school_stream_01,NGOMANO PRIMARY SCHOOL - STREAM 01,,,,,,,ngomano_primary_school,,
poll_station_stream,ngomano_primary_school_stream_02,NGOMANO PRIMARY SCHOOL - STREAM 02,,,,,,,ngomano_primary_school,,
poll_station_stream,mitasyano_primary_school_stream_01,MITASYANO PRIMARY SCHOOL - STREAM 01,,,,,,,mitasyano_primary_school,,
poll_station_stream,syandani_primary_school_stream_01,SYANDANI PRIMARY SCHOOL - STREAM 01,,,,,,,syandani_primary_school,,
poll_station_stream,kongo_primary_school_stream_01,KONGO PRIMARY SCHOOL - STREAM 01,,,,,,,kongo_primary_school,,
poll_station_stream,kiambani_primary_school_stream_01,KIAMBANI PRIMARY SCHOOL - STREAM 01,,,,,,,kiambani_primary_school,,
poll_station_stream,ngwata_farmers_multi_purpose_co_stream_01,NGWATA FARMERS MULTI-PURPOSE CO - STREAM 01,,,,,,,ngwata_farmers_multi_purpose_co,,
poll_station_stream,ngwata_farmers_multi_purpose_co_stream_02,NGWATA FARMERS MULTI-PURPOSE CO - STREAM 02,,,,,,,ngwata_farmers_multi_purpose_co,,
poll_station_stream,ngwata_farmers_multi_purpose_co_stream_03,NGWATA FARMERS MULTI-PURPOSE CO - STREAM 03,,,,,,,ngwata_farmers_multi_purpose_co,,
poll_station_stream,kitheini_primary_school_stream_01,KITHEINI PRIMARY SCHOOL - STREAM 01,,,,,,,kitheini_primary_school,,
poll_station_stream,mbotela_primary_school_stream_01,MBOTELA PRIMARY SCHOOL - STREAM 01,,,,,,,mbotela_primary_school,,
poll_station_stream,muruaki_secondary_school_stream_01,MURUAKI SECONDARY SCHOOL - STREAM 01,,,,,,,muruaki_secondary_school,,
poll_station_stream,muruaki_secondary_school_stream_02,MURUAKI SECONDARY SCHOOL - STREAM 02,,,,,,,muruaki_secondary_school,,
poll_station_stream,muruaki_primary_school_stream_01,MURUAKI PRIMARY SCHOOL. - STREAM 01,,,,,,,muruaki_primary_school,,
poll_station_stream,muruaki_primary_school_stream_02,MURUAKI PRIMARY SCHOOL. - STREAM 02,,,,,,,muruaki_primary_school,,
poll_station_stream,muruaki_primary_school_stream_03,MURUAKI PRIMARY SCHOOL. - STREAM 03,,,,,,,muruaki_primary_school,,
poll_station_stream,kahuru_primary_school_stream_01,KAHURU PRIMARY SCHOOL. - STREAM 01,,,,,,,kahuru_primary_school,,
poll_station_stream,kahuru_primary_school_stream_02,KAHURU PRIMARY SCHOOL. - STREAM 02,,,,,,,kahuru_primary_school,,
poll_station_stream,matundura_primary_school_stream_01,MATUNDURA PRIMARY SCHOOL. - STREAM 01,,,,,,,matundura_primary_school,,
poll_station_stream,matundura_primary_school_stream_02,MATUNDURA PRIMARY SCHOOL. - STREAM 02,,,,,,,matundura_primary_school,,
poll_station_stream,muthomi_primary_school_stream_01,MUTHOMI PRIMARY SCHOOL. - STREAM 01,,,,,,,muthomi_primary_school,,
poll_station_stream,muthomi_primary_school_stream_02,MUTHOMI PRIMARY SCHOOL. - STREAM 02,,,,,,,muthomi_primary_school,,
poll_station_stream,munyaka_primary_school_stream_01,MUNYAKA PRIMARY SCHOOL. - STREAM 01,,,,,,,munyaka_primary_school,,
poll_station_stream,munyaka_primary_school_stream_02,MUNYAKA PRIMARY SCHOOL. - STREAM 02,,,,,,,munyaka_primary_school,,
poll_station_stream,kijiko_primary_school_stream_01,KIJIKO PRIMARY SCHOOL. - STREAM 01,,,,,,,kijiko_primary_school,,
poll_station_stream,centre_primary_school_stream_01,CENTRE PRIMARY SCHOOL. - STREAM 01,,,,,,,centre_primary_school,,
poll_station_stream,centre_primary_school_stream_02,CENTRE PRIMARY SCHOOL. - STREAM 02,,,,,,,centre_primary_school,,
poll_station_stream,centre_primary_school_stream_03,CENTRE PRIMARY SCHOOL. - STREAM 03,,,,,,,centre_primary_school,,
poll_station_stream,mbirithi_primary_school_stream_01,MBIRITHI PRIMARY SCHOOL. - STREAM 01,,,,,,,mbirithi_primary_school,,
poll_station_stream,mbirithi_primary_school_stream_02,MBIRITHI PRIMARY SCHOOL. - STREAM 02,,,,,,,mbirithi_primary_school,,
poll_station_stream,kamunyaka_primary_school_stream_01,KAMUNYAKA PRIMARY SCHOOL. - STREAM 01,,,,,,,kamunyaka_primary_school,,
poll_station_stream,muti_ini_primary_school_stream_01,MUTI-INI PRIMARY SCHOOL. - STREAM 01,,,,,,,muti_ini_primary_school,,
poll_station_stream,muti_ini_primary_school_stream_02,MUTI-INI PRIMARY SCHOOL. - STREAM 02,,,,,,,muti_ini_primary_school,,
poll_station_stream,kaimba_nursery_school_stream_01,KAIMBA NURSERY SCHOOL - STREAM 01,,,,,,,kaimba_nursery_school,,
poll_station_stream,kanyugi_primary_school_stream_01,KANYUGI PRIMARY SCHOOL - STREAM 01,,,,,,,kanyugi_primary_school,,
poll_station_stream,kanyugi_primary_school_stream_02,KANYUGI PRIMARY SCHOOL - STREAM 02,,,,,,,kanyugi_primary_school,,
poll_station_stream,kanyugi_primary_school_stream_03,KANYUGI PRIMARY SCHOOL - STREAM 03,,,,,,,kanyugi_primary_school,,
poll_station_stream,kanyugi_primary_school_stream_04,KANYUGI PRIMARY SCHOOL - STREAM 04,,,,,,,kanyugi_primary_school,,
poll_station_stream,kanyugi_primary_school_stream_05,KANYUGI PRIMARY SCHOOL - STREAM 05,,,,,,,kanyugi_primary_school,,
poll_station_stream,rugongo_primary_school_stream_01,RUGONGO PRIMARY SCHOOL - STREAM 01,,,,,,,rugongo_primary_school,,
poll_station_stream,soweto_cattle_dip_stream_01,SOWETO CATTLE DIP - STREAM 01,,,,,,,soweto_cattle_dip,,
poll_station_stream,kangutu_primary_school_stream_01,KANGUTU PRIMARY SCHOOL - STREAM 01,,,,,,,kangutu_primary_school,,
poll_station_stream,mwiteithia_primary_school_stream_01,MWITEITHIA PRIMARY SCHOOL. - STREAM 01,,,,,,,mwiteithia_primary_school,,
poll_station_stream,mwiteithia_primary_school_stream_02,MWITEITHIA PRIMARY SCHOOL. - STREAM 02,,,,,,,mwiteithia_primary_school,,
poll_station_stream,mwiteithia_primary_school_stream_03,MWITEITHIA PRIMARY SCHOOL. - STREAM 03,,,,,,,mwiteithia_primary_school,,
poll_station_stream,mwiteithia_primary_school_stream_04,MWITEITHIA PRIMARY SCHOOL. - STREAM 04,,,,,,,mwiteithia_primary_school,,
poll_station_stream,mwiteithia_primary_school_stream_05,MWITEITHIA PRIMARY SCHOOL. - STREAM 05,,,,,,,mwiteithia_primary_school,,
poll_station_stream,tulaga_primary_school_stream_01,TULAGA PRIMARY SCHOOL. - STREAM 01,,,,,,,tulaga_primary_school,,
poll_station_stream,tulaga_primary_school_stream_02,TULAGA PRIMARY SCHOOL. - STREAM 02,,,,,,,tulaga_primary_school,,
poll_station_stream,karoroha_primary_school_stream_01,KAROROHA PRIMARY SCHOOL. - STREAM 01,,,,,,,karoroha_primary_school,,
